fish,trial,frame,frame_raw,time_ms,pt_num,landmark,x,y,z
bass_4,s05,90,370,89,3,basi,3.562755,5.385758,4.958543
bass_4,s05,90,370,89,2,eye,4.795673,6.585524,6.155046
bass_4,s05,90,370,89,1,lj,2.581444,5.83529,5.226021
bass_4,s05,90,370,89,6,p2,7.880076208317071,4.336311917413512,4.6720015568992626
bass_4,s05,90,370,89,6,pm,3.061865,7.087648,5.199095
bass_4,s05,90,370,89,8,quad,4.60500449718806,5.278972627380081,5.6629978473710505
bass_4,s05,90,370,89,7,so,5.405911,4.977338,5.839465
bass_4,s05,90,370,89,4,uro,4.164536,5.068781,4.900368
bass_4,s05,91,371,90,3,basi,3.566215,5.378536,4.958794
bass_4,s05,91,371,90,2,eye,4.782266,6.58289,6.156957
bass_4,s05,91,371,90,1,lj,2.585648,5.832275,5.235325
bass_4,s05,91,371,90,6,p2,7.872007034304939,4.333073442811717,4.673228577193142
bass_4,s05,91,371,90,6,pm,3.053942,7.059164,5.20352
bass_4,s05,91,371,90,8,quad,4.619540783672388,5.206600234736895,5.704774656391528
bass_4,s05,91,371,90,7,so,5.395208,4.96657,5.844372
bass_4,s05,91,371,90,4,uro,4.159739,5.059784,4.9043005
bass_4,s05,92,372,91,3,basi,3.542723,5.371168,4.954865
bass_4,s05,92,372,91,2,eye,4.773504,6.58295,6.158944
bass_4,s05,92,372,91,1,lj,2.569775,5.825604,5.235027
bass_4,s05,92,372,91,6,p2,7.864433130897708,4.329826015342887,4.674876208854366
bass_4,s05,92,372,91,6,pm,3.05042,7.060628,5.184568
bass_4,s05,92,372,91,8,quad,4.634788520916249,5.181451133561339,5.718099772015379
bass_4,s05,92,372,91,7,so,5.390759,4.966841,5.854805
bass_4,s05,92,372,91,4,uro,4.154942,5.050787,4.908233
bass_4,s05,93,373,92,3,basi,3.538802,5.366315,4.95487
bass_4,s05,93,373,92,2,eye,4.76498,6.571476,6.162854
bass_4,s05,93,373,92,1,lj,2.565793,5.826218,5.226335
bass_4,s05,93,373,92,6,p2,7.857152442227108,4.326577959368782,4.676457971573159
bass_4,s05,93,373,92,6,pm,3.040285,7.054481,5.213529
bass_4,s05,93,373,92,8,quad,4.587814271638714,5.187089543792176,5.688784442561977
bass_4,s05,93,373,92,7,so,5.385458,4.96694,5.854734
bass_4,s05,93,373,92,4,uro,4.148218,5.048225,4.908133
bass_4,s05,94,374,93,3,basi,3.538835,5.361365,4.968853
bass_4,s05,94,374,93,2,eye,4.757595,6.568732,6.160516
bass_4,s05,94,374,93,1,lj,2.564462,5.826402,5.226412
bass_4,s05,94,374,93,6,p2,7.850011551422261,4.323615976466378,4.678359884140773
bass_4,s05,94,374,93,6,pm,3.027282,7.048767,5.222975
bass_4,s05,94,374,93,8,quad,4.590763337031845,5.219205974585153,5.723763996731713
bass_4,s05,94,374,93,7,so,5.374777,4.961525,5.86488
bass_4,s05,94,374,93,4,uro,4.13964,5.035334,4.908143
bass_4,s05,95,375,94,3,basi,3.520885,5.346871,4.972238
bass_4,s05,95,375,94,2,eye,4.749958,6.56872,6.1624930000000004
bass_4,s05,95,375,94,1,lj,2.561937,5.823351,5.226568
bass_4,s05,95,375,94,6,p2,7.843190951546492,4.320826582693458,4.680492351218501
bass_4,s05,95,375,94,6,pm,3.016855,7.031879,5.222636
bass_4,s05,95,375,94,8,quad,4.603907423836062,5.205823392733115,5.753633725794883
bass_4,s05,95,375,94,7,so,5.367253,4.96176,5.870025
bass_4,s05,95,375,94,4,uro,4.126807,5.032552,4.911674
bass_4,s05,96,376,95,3,basi,3.511768,5.341969,4.972096
bass_4,s05,96,376,95,2,eye,4.727934,6.560849,6.152577
bass_4,s05,96,376,95,1,lj,2.555332,5.819833,5.226343
bass_4,s05,96,376,95,6,p2,7.836585908690237,4.317632807123738,4.682817426105986
bass_4,s05,96,376,95,6,pm,3.014475,7.014976,5.222488
bass_4,s05,96,376,95,8,quad,4.568060974139694,5.198006632741034,5.696813932179556
bass_4,s05,96,376,95,7,so,5.361777,4.950957,5.880221
bass_4,s05,96,376,95,4,uro,4.121618,5.019632,4.911741
bass_4,s05,97,377,96,3,basi,3.50497,5.329675,4.972082
bass_4,s05,97,377,96,2,eye,4.716544,6.558149,6.150408
bass_4,s05,97,377,96,1,lj,2.548602,5.819795,5.217195
bass_4,s05,97,377,96,6,p2,7.830550123446808,4.314703623759521,4.684932627953292
bass_4,s05,97,377,96,6,pm,3.010128,7.015506,5.222678
bass_4,s05,97,377,96,8,quad,4.577490754054074,5.202232939749453,5.650212714258905
bass_4,s05,97,377,96,7,so,5.356474,4.945549,5.880054
bass_4,s05,97,377,96,4,uro,4.121618,5.019632,4.911741
bass_4,s05,98,378,97,3,basi,3.496055,5.322587,4.979082
bass_4,s05,98,378,97,2,eye,4.70621,6.56117,6.152217
bass_4,s05,98,378,97,1,lj,2.541969,5.816085,5.243735
bass_4,s05,98,378,97,6,p2,7.824650886081035,4.311970383985379,4.686818966677403
bass_4,s05,98,378,97,6,pm,2.999915,7.015785,5.222583
bass_4,s05,98,378,97,8,quad,4.556695885657806,5.21224008700013,5.702643406656932
bass_4,s05,98,378,97,7,so,5.349204,4.945617,5.869515
bass_4,s05,98,378,97,4,uro,4.115,5.015,4.912
bass_4,s05,99,379,98,3,basi,3.492973,5.322613,4.979025
bass_4,s05,99,379,98,2,eye,4.694806,6.552621,6.157584
bass_4,s05,99,379,98,1,lj,2.544835,5.8132,5.26204
bass_4,s05,99,379,98,6,p2,7.818996579254458,4.308932147714971,4.68862252828933
bass_4,s05,99,379,98,6,pm,2.99149,7.00422,5.22215
bass_4,s05,99,379,98,8,quad,4.616903198393273,5.217423464500847,5.665404512464937
bass_4,s05,99,379,98,7,so,5.347065,4.945702,5.869504
bass_4,s05,99,379,98,4,uro,4.11162,5.009259,4.915525
bass_4,s05,100,380,99,3,basi,3.487753,5.32257,4.982364
bass_4,s05,100,380,99,2,eye,4.687987,6.552856,6.159467
bass_4,s05,100,380,99,1,lj,2.534518,5.803407,5.262043
bass_4,s05,100,380,99,6,p2,7.813793698084989,4.306283423071059,4.690301491065529
bass_4,s05,100,380,99,6,pm,2.977118,6.999441,5.222245
bass_4,s05,100,380,99,8,quad,4.50385856356516,5.207825817293172,5.699827085201407
bass_4,s05,100,380,99,7,so,5.341764,4.940293,5.869339
bass_4,s05,100,380,99,4,uro,4.106341,5.00159,4.915559
bass_4,s05,101,381,100,3,basi,3.479612,5.317564,4.982185
bass_4,s05,101,381,100,2,eye,4.677686,6.553031,6.16316
bass_4,s05,101,381,100,1,lj,2.522659,5.796246,5.252586
bass_4,s05,101,381,100,6,p2,7.808919684823979,4.303506556124069,4.691781724373333
bass_4,s05,101,381,100,6,pm,2.969839,6.999848,5.222296
bass_4,s05,101,381,100,8,quad,4.5091268817633665,5.196699801921808,5.690205012918003
bass_4,s05,101,381,100,7,so,5.335443,4.934813,5.869124
bass_4,s05,101,381,100,4,uro,4.104397,4.996515,4.915637
bass_4,s05,102,382,101,3,basi,3.479816,5.310096,4.982222
bass_4,s05,102,382,101,2,eye,4.67086,6.553222,6.163094
bass_4,s05,102,382,101,1,lj,2.516183,5.789191,5.27019
bass_4,s05,102,382,101,6,p2,7.804358010355648,4.300967383684566,4.6929075278958665
bass_4,s05,102,382,101,6,pm,2.973889,6.989053,5.227514
bass_4,s05,102,382,101,8,quad,4.561573910823598,5.1630845393397165,5.696356040612189
bass_4,s05,102,382,101,7,so,5.333302,4.929391,5.869019
bass_4,s05,102,382,101,4,uro,4.101433,4.991528,4.915738
bass_4,s05,103,383,102,3,basi,3.480089,5.300139,4.982272
bass_4,s05,103,383,102,2,eye,4.666355,6.541616,6.162694
bass_4,s05,103,383,102,1,lj,2.505362,5.788543,5.278492
bass_4,s05,103,383,102,6,p2,7.799903388815581,4.2982687354675715,4.693722171534045
bass_4,s05,103,383,102,6,pm,2.963285,6.977626,5.232008
bass_4,s05,103,383,102,8,quad,4.547071130403215,5.190755753702512,5.723116596923767
bass_4,s05,103,383,102,7,so,5.329891,4.918568,5.884443
bass_4,s05,103,383,102,4,uro,4.099497,4.983866,4.919726
bass_4,s05,104,384,103,3,basi,3.470129,5.290374,4.98567
bass_4,s05,104,384,103,2,eye,4.661119,6.540645,6.16441
bass_4,s05,104,384,103,1,lj,2.500247,5.781477,5.269261
bass_4,s05,104,384,103,6,p2,7.795814098122745,4.295705573990885,4.694438814301056
bass_4,s05,104,384,103,6,pm,2.960543,6.971908,5.23186
bass_4,s05,104,384,103,8,quad,4.561117676510697,5.174553689312452,5.673548384430789
bass_4,s05,104,384,103,7,so,5.324179,4.918962,5.910497
bass_4,s05,104,384,103,4,uro,4.097184,4.981186,4.91966
bass_4,s05,105,385,104,3,basi,3.470472,5.27793,4.985731
bass_4,s05,105,385,104,2,eye,4.659314,6.536994,6.164383
bass_4,s05,105,385,104,1,lj,2.498917,5.781664,5.26934
bass_4,s05,105,385,104,6,p2,7.791952979835885,4.293358000064952,4.694602228696875
bass_4,s05,105,385,104,6,pm,2.956546,6.961003,5.241716
bass_4,s05,105,385,104,8,quad,4.522830494355681,5.196389157432774,5.734494613231281
bass_4,s05,105,385,104,7,so,5.317862,4.907978,5.910175
bass_4,s05,105,385,104,4,uro,4.097184,4.981186,4.91966
bass_4,s05,106,386,105,3,basi,3.46971,5.270568,4.985803
bass_4,s05,106,386,105,2,eye,4.660846,6.53304,6.164278
bass_4,s05,106,386,105,1,lj,2.496256,5.782039,5.269497
bass_4,s05,106,386,105,6,p2,7.788379232960581,4.291018995402919,4.69454082449622
bass_4,s05,106,386,105,6,pm,2.946329,6.961155,5.246456
bass_4,s05,106,386,105,8,quad,4.512535552738877,5.146846130928702,5.741476351281453
bass_4,s05,106,386,105,7,so,5.312318,4.908256,5.925776
bass_4,s05,106,386,105,4,uro,4.091452,4.978572,4.923426
bass_4,s05,107,387,106,3,basi,3.465708,5.268222,4.989274
bass_4,s05,107,387,106,2,eye,4.655265,6.521686,6.167833
bass_4,s05,107,387,106,1,lj,2.495075,5.77887,5.260659
bass_4,s05,107,387,106,6,p2,7.784987075396381,4.288636542166483,4.694539290708589
bass_4,s05,107,387,106,6,pm,2.948879,6.949708,5.246348
bass_4,s05,107,387,106,8,quad,4.561303528276556,5.167127054981267,5.754157557114529
bass_4,s05,107,387,106,7,so,5.304887,4.908441,5.925694
bass_4,s05,107,387,106,4,uro,4.088274,4.965522,4.927337
bass_4,s05,108,388,107,3,basi,3.460784,5.263506,4.996273
bass_4,s05,108,388,107,2,eye,4.651763,6.521588,6.171544
bass_4,s05,108,388,107,1,lj,2.492414,5.779244,5.260817
bass_4,s05,108,388,107,6,p2,7.781709705270696,4.286143935317743,4.693887663256069
bass_4,s05,108,388,107,6,pm,2.940081,6.949191,5.250742
bass_4,s05,108,388,107,8,quad,4.519757762217311,5.122609607433749,5.7318494402049565
bass_4,s05,108,388,107,7,so,5.302835,4.897465,5.920258
bass_4,s05,108,388,107,4,uro,4.0866375,4.961621,4.929276
bass_4,s05,109,389,108,3,basi,3.455572,5.263465,4.999605
bass_4,s05,109,389,108,2,eye,4.649473,6.517679,6.173293
bass_4,s05,109,389,108,1,lj,2.491068,5.779315,5.278727
bass_4,s05,109,389,108,6,p2,7.7786078746693725,4.283999212898865,4.6933049523753425
bass_4,s05,109,389,108,6,pm,2.937139,6.948931,5.255427
bass_4,s05,109,389,108,8,quad,4.52984509326673,5.141939178272462,5.728903209595666
bass_4,s05,109,389,108,7,so,5.297459,4.897624,5.925409
bass_4,s05,109,389,108,4,uro,4.085001,4.95772,4.931215
bass_4,s05,110,390,109,3,basi,3.451433,5.263649,5.013506
bass_4,s05,110,390,109,2,eye,4.648013,6.513921,6.173218
bass_4,s05,110,390,109,1,lj,2.488673,5.772749,5.296708
bass_4,s05,110,390,109,6,p2,7.775679920546271,4.2818425950443,4.69245241810312
bass_4,s05,110,390,109,6,pm,2.930412,6.932322,5.26512
bass_4,s05,110,390,109,8,quad,4.5168002960686024,5.13866023840881,5.738803440077503
bass_4,s05,110,390,109,7,so,5.299679,4.891973,5.920095
bass_4,s05,110,390,109,4,uro,4.0725,4.95259,4.934
bass_4,s05,111,391,110,3,basi,3.44665,5.256407,5.010072
bass_4,s05,111,391,110,2,eye,4.646552,6.510164,6.173143
bass_4,s05,111,391,110,1,lj,2.476536,5.772342,5.296168
bass_4,s05,111,391,110,6,p2,7.773002788375243,4.2795894947753,4.691685445177866
bass_4,s05,111,391,110,6,pm,2.927472,6.932063,5.269803
bass_4,s05,111,391,110,8,quad,4.528627943610226,5.146672917587744,5.725196214205716
bass_4,s05,111,391,110,7,so,5.303703,4.897482,5.935885
bass_4,s05,111,391,110,4,uro,4.065,4.95259,4.936
bass_4,s05,112,392,111,3,basi,3.437648,5.249005,5.006456
bass_4,s05,112,392,111,2,eye,4.640417,6.506266,6.178649
bass_4,s05,112,392,111,1,lj,2.475214,5.772588,5.287333
bass_4,s05,112,392,111,6,p2,7.770413526579988,4.277407178852485,4.690894935623712
bass_4,s05,112,392,111,6,pm,2.919432,6.931943,5.274439
bass_4,s05,112,392,111,8,quad,4.521399642281932,5.136405204234816,5.783661072781633
bass_4,s05,112,392,111,7,so,5.303786,4.89742,5.930662
bass_4,s05,112,392,111,4,uro,4.0587615,4.94,4.935
bass_4,s05,113,393,112,3,basi,3.435782,5.246728,5.006538
bass_4,s05,113,393,112,2,eye,4.642885,6.498709,6.170917
bass_4,s05,113,393,112,1,lj,2.467002,5.77602,5.296101
bass_4,s05,113,393,112,6,p2,7.768016516947557,4.2749017634226,4.6899940900319255
bass_4,s05,113,393,112,6,pm,2.914705,6.920784,5.279204
bass_4,s05,113,393,112,8,quad,4.4787907852959625,5.121485487187256,5.752353846510936
bass_4,s05,113,393,112,7,so,5.307026,4.897351,5.9255
bass_4,s05,113,393,112,4,uro,4.074995,4.931381,4.934949
bass_4,s05,114,394,113,3,basi,3.424416,5.246736,5.009755
bass_4,s05,114,394,113,2,eye,4.63415,6.494967,6.172595
bass_4,s05,114,394,113,1,lj,2.472272,5.779789,5.287501
bass_4,s05,114,394,113,6,p2,7.765765409259188,4.272672085837041,4.6894036312820555
bass_4,s05,114,394,113,6,pm,2.910172,6.904044,5.283957
bass_4,s05,114,394,113,8,quad,4.521456235253009,5.155603170076263,5.738220290128372
bass_4,s05,114,394,113,7,so,5.306943,4.897412,5.930724
bass_4,s05,114,394,113,4,uro,4.076112,4.926046,4.934957
bass_4,s05,115,395,114,3,basi,3.419499,5.242027,5.016749
bass_4,s05,115,395,114,2,eye,4.630665,6.490981,6.178117
bass_4,s05,115,395,114,1,lj,2.471996,5.786674,5.278592
bass_4,s05,115,395,114,6,p2,7.763774284251462,4.2702897215054465,4.688865304637059
bass_4,s05,115,395,114,6,pm,2.907427,6.898201,5.288627
bass_4,s05,115,395,114,8,quad,4.50275974369617,5.143020370495213,5.707718589405172
bass_4,s05,115,395,114,7,so,5.29841,4.897578,5.935813
bass_4,s05,115,395,114,4,uro,4.075142,4.923512,4.934995
bass_4,s05,116,396,115,3,basi,3.417415,5.239488,5.023624
bass_4,s05,116,396,115,2,eye,4.626214,6.487424,6.178075
bass_4,s05,116,396,115,1,lj,2.471834,5.789908,5.305349
bass_4,s05,116,396,115,6,p2,7.761908145245548,4.267771835923979,4.688372731046815
bass_4,s05,116,396,115,6,pm,2.907414,6.898076,5.293453
bass_4,s05,116,396,115,8,quad,4.538854475425939,5.105613516438319,5.727432346492458
bass_4,s05,116,396,115,7,so,5.292867,4.903357,5.951517
bass_4,s05,116,396,115,4,uro,4.071824,4.918336,4.938852
bass_4,s05,117,397,116,3,basi,3.412332,5.242212,5.023629
bass_4,s05,117,397,116,2,eye,4.62131,6.487558,6.174182
bass_4,s05,117,397,116,1,lj,2.466428,5.789609,5.305038
bass_4,s05,117,397,116,6,p2,7.760348582604242,4.2650838291899,4.687949013028558
bass_4,s05,117,397,116,6,pm,2.909778,6.89222,5.293342
bass_4,s05,117,397,116,8,quad,4.443227851010977,5.126794721632477,5.771493852980561
bass_4,s05,117,397,116,7,so,5.295003,4.903268,5.951527
bass_4,s05,117,397,116,4,uro,4.069467,4.918276,4.938769
bass_4,s05,118,398,117,3,basi,3.408359,5.239856,5.023619
bass_4,s05,118,398,117,2,eye,4.617971,6.47596,6.173809
bass_4,s05,118,398,117,1,lj,2.461022,5.789308,5.304727
bass_4,s05,118,398,117,6,p2,7.759166599975445,4.262239859741999,4.687753407533074
bass_4,s05,118,398,117,6,pm,2.912716,6.892478,5.288664
bass_4,s05,118,398,117,8,quad,4.474351646321499,5.13696017576629,5.750357675129812
bass_4,s05,118,398,117,7,so,5.285614,4.903226,5.946115
bass_4,s05,118,398,117,4,uro,4.068546,4.913119,4.938822
bass_4,s05,119,399,118,3,basi,3.40433,5.232246,5.026941
bass_4,s05,119,399,118,2,eye,4.615339,6.472162,6.175605
bass_4,s05,119,399,118,1,lj,2.461022,5.789308,5.304727
bass_4,s05,119,399,118,6,p2,7.757870113310385,4.259434607614064,4.687647994570534
bass_4,s05,119,399,118,6,pm,2.910545,6.892751,5.288764
bass_4,s05,119,399,118,8,quad,4.493060215624532,5.148934009397943,5.7593901253711905
bass_4,s05,119,399,118,7,so,5.285697,4.903165,5.940891
bass_4,s05,119,399,118,4,uro,4.067576,4.910584,4.938861
bass_4,s05,120,400,119,3,basi,3.402456,5.224687,5.0234
bass_4,s05,120,400,119,2,eye,4.613054,6.468252,6.17735
bass_4,s05,120,400,119,1,lj,2.463824,5.785518,5.304562
bass_4,s05,120,400,119,6,p2,7.756853776365307,4.256269048604434,4.687458780402307
bass_4,s05,120,400,119,6,pm,2.910545,6.892751,5.288764
bass_4,s05,120,400,119,8,quad,4.5464835295120825,5.123861570180969,5.763344456473225
bass_4,s05,120,400,119,7,so,5.287821,4.903272,5.935771
bass_4,s05,120,400,119,4,uro,4.066655,4.905428,4.938914
bass_4,s05,121,401,120,3,basi,3.400441,5.222101,5.01984
bass_4,s05,121,401,120,2,eye,4.613031,6.46822,6.179253
bass_4,s05,121,401,120,1,lj,2.468041,5.782597,5.304947
bass_4,s05,121,401,120,6,p2,7.756118887113233,4.253298448314397,4.687326684390316
bass_4,s05,121,401,120,6,pm,2.910545,6.892751,5.288764
bass_4,s05,121,401,120,8,quad,4.516646533031964,5.144595526491,5.77472506588749
bass_4,s05,121,401,120,7,so,5.286712,4.914249,5.94115
bass_4,s05,121,401,120,4,uro,4.064765,4.897736,4.939006
bass_4,s05,122,402,121,3,basi,3.400654,5.21464,5.019872
bass_4,s05,122,402,121,2,eye,4.613146,6.456655,6.17898
bass_4,s05,122,402,121,1,lj,2.466711,5.782785,5.305027
bass_4,s05,122,402,121,6,p2,7.755445685857787,4.2498827952910565,4.68703598343029
bass_4,s05,122,402,121,6,pm,2.913841,6.881592,5.293715
bass_4,s05,122,402,121,8,quad,4.4583621411945,5.149345549660259,5.747510878623176
bass_4,s05,122,402,121,7,so,5.282451,4.89243,5.940716
bass_4,s05,122,402,121,4,uro,4.061904,4.887511,4.939137
bass_4,s05,123,403,122,3,basi,3.402732,5.209452,5.01982
bass_4,s05,123,403,122,2,eye,4.613184,6.4528,6.17889
bass_4,s05,123,403,122,1,lj,2.46657,5.786197,5.305033
bass_4,s05,123,403,122,6,p2,7.755070118863498,4.246526560101513,4.686896630529289
bass_4,s05,123,403,122,6,pm,2.914033,6.876009,5.293705
bass_4,s05,123,403,122,8,quad,4.4821993776212175,5.170106181572529,5.7717125558479685
bass_4,s05,123,403,122,7,so,5.28246,4.875931,5.940405
bass_4,s05,123,403,122,4,uro,4.061904,4.887511,4.939137
bass_4,s05,124,404,123,3,basi,3.399829,5.209773,5.019929
bass_4,s05,124,404,123,2,eye,4.612057,6.452821,6.176953
bass_4,s05,124,404,123,1,lj,2.471975,5.786496,5.305344
bass_4,s05,124,404,123,6,p2,7.754386959881538,4.2430167209813305,4.686557883799109
bass_4,s05,124,404,123,6,pm,2.914225,6.870426,5.293694
bass_4,s05,124,404,123,8,quad,4.487543830984965,5.1301641198514965,5.764509899563433
bass_4,s05,124,404,123,7,so,5.280332,4.859522,5.940085
bass_4,s05,124,404,123,4,uro,4.061904,4.887511,4.939137
bass_4,s05,125,405,124,3,basi,3.397842,5.204733,5.023332
bass_4,s05,125,405,124,2,eye,4.610637,6.44521,6.176789
bass_4,s05,125,405,124,1,lj,2.471975,5.786496,5.305344
bass_4,s05,125,405,124,6,p2,7.753879512524951,4.239319694862496,4.6863175169676365
bass_4,s05,125,405,124,6,pm,2.916012,6.88132,5.293615
bass_4,s05,125,405,124,8,quad,4.471767249659284,5.119055339512653,5.746284347295198
bass_4,s05,125,405,124,7,so,5.280335,4.854023,5.939982
bass_4,s05,125,405,124,4,uro,4.061904,4.887511,4.939137
bass_4,s05,126,406,125,3,basi,3.390968,5.202699,5.023431
bass_4,s05,126,406,125,2,eye,4.609202,6.441487,6.174813
bass_4,s05,126,406,125,1,lj,2.472116,5.783084,5.305339
bass_4,s05,126,406,125,6,p2,7.753646126978456,4.236144484768703,4.685699791903264
bass_4,s05,126,406,125,6,pm,2.905003,6.842793,5.29355
bass_4,s05,126,406,125,8,quad,4.490105064392176,5.063285420781722,5.743289580863011
bass_4,s05,126,406,125,7,so,5.27727,4.842964,5.934494
bass_4,s05,126,406,125,4,uro,4.061904,4.887511,4.939137
bass_4,s05,127,407,126,3,basi,3.388955,5.200111,5.019872
bass_4,s05,127,407,126,2,eye,4.608113,6.437652,6.172787
bass_4,s05,127,407,126,1,lj,2.472109,5.783025,5.314256
bass_4,s05,127,407,126,6,p2,7.753242840188971,4.232668288704549,4.685084381710827
bass_4,s05,127,407,126,6,pm,2.902468,6.831495,5.293382
bass_4,s05,127,407,126,8,quad,4.515846824313522,5.126464718898142,5.771724739242792
bass_4,s05,127,407,126,7,so,5.278205,4.843114,5.939766
bass_4,s05,127,407,126,4,uro,4.060934,4.884977,4.939177
bass_4,s05,128,408,127,3,basi,3.385951,5.197648,5.019826
bass_4,s05,128,408,127,2,eye,4.609015,6.430094,6.17079
bass_4,s05,128,408,127,1,lj,2.477514,5.783322,5.314567
bass_4,s05,128,408,127,6,p2,7.75276297096398,4.229014265099584,4.684369562021473
bass_4,s05,128,408,127,6,pm,2.905026,6.820056,5.29326
bass_4,s05,128,408,127,8,quad,4.4680682267971275,5.12700738969282,5.820048963664023
bass_4,s05,128,408,127,7,so,5.284432,4.832166,5.9449
bass_4,s05,128,408,127,4,uro,4.0587615,4.883725,4.9391665
bass_4,s05,129,409,128,3,basi,3.385105,5.192799,5.023358
bass_4,s05,129,409,128,2,eye,4.604411,6.426133,6.174366
bass_4,s05,129,409,128,1,lj,2.477514,5.783322,5.314567
bass_4,s05,129,409,128,6,p2,7.752177293125837,4.225522548737237,4.6837429753755275
bass_4,s05,129,409,128,6,pm,2.905026,6.820056,5.29326
bass_4,s05,129,409,128,8,quad,4.526916612382628,5.080333824018512,5.792082912535992
bass_4,s05,129,409,128,7,so,5.289722,4.826569,5.944867
bass_4,s05,129,409,128,4,uro,4.056589,4.882473,4.939156
bass_4,s05,130,410,129,3,basi,3.380096,5.193039,5.023374
bass_4,s05,130,410,129,2,eye,4.59946,6.422284,6.177993
bass_4,s05,130,410,129,1,lj,2.477514,5.783322,5.314567
bass_4,s05,130,410,129,6,p2,7.751500869111995,4.222203936135152,4.68305303898526
bass_4,s05,130,410,129,6,pm,2.905026,6.820056,5.29326
bass_4,s05,130,410,129,8,quad,4.47656052246385,5.134480392620617,5.766598727721574
bass_4,s05,130,410,129,7,so,5.303553,4.82062,5.944871
bass_4,s05,130,410,129,4,uro,4.057609,4.882384,4.939132
bass_4,s05,131,411,130,3,basi,3.378061,5.190468,5.023291
bass_4,s05,131,411,130,2,eye,4.599499,6.418429,6.177902
bass_4,s05,131,411,130,1,lj,2.478696,5.786486,5.323412
bass_4,s05,131,411,130,6,p2,7.750956530393966,4.219206149994252,4.681823860885262
bass_4,s05,131,411,130,6,pm,2.88387,6.78193,5.288294
bass_4,s05,131,411,130,8,quad,4.532516724736709,5.065924117815241,5.741257796923096
bass_4,s05,131,411,130,7,so,5.306707,4.804116,5.94462
bass_4,s05,131,411,130,4,uro,4.0554365,4.881132,4.939122
bass_4,s05,132,412,131,3,basi,3.378061,5.190468,5.023291
bass_4,s05,132,412,131,2,eye,4.59946,6.422284,6.177993
bass_4,s05,132,412,131,1,lj,2.478696,5.786486,5.323412
bass_4,s05,132,412,131,6,p2,7.750123329867813,4.215961174021958,4.680927038418167
bass_4,s05,132,412,131,6,pm,2.879253,6.786441,5.292468
bass_4,s05,132,412,131,8,quad,4.506045951846225,5.050665868329922,5.797254909605236
bass_4,s05,132,412,131,7,so,5.307804,4.787627,5.939149
bass_4,s05,132,412,131,4,uro,4.053264,4.87988,4.939112
bass_4,s05,133,413,132,3,basi,3.378133,5.187981,5.023301
bass_4,s05,133,413,132,2,eye,4.598065,6.414705,6.175928
bass_4,s05,133,413,132,1,lj,2.474619,5.786001,5.323021
bass_4,s05,133,413,132,6,p2,7.749202706572027,4.212652863060022,4.679878782751316
bass_4,s05,133,413,132,6,pm,2.877671,6.76997,5.292539
bass_4,s05,133,413,132,8,quad,4.514134016845574,5.115892095419824,5.789637017642509
bass_4,s05,133,413,132,7,so,5.314213,4.776368,5.938972
bass_4,s05,133,413,132,4,uro,4.052344,4.874723,4.939167
bass_4,s05,134,414,133,3,basi,3.37298,5.18547,5.030108
bass_4,s05,134,414,133,2,eye,4.597033,6.403129,6.175622
bass_4,s05,134,414,133,1,lj,2.474478,5.789412,5.323027
bass_4,s05,134,414,133,6,p2,7.748176762232289,4.209697708255324,4.67885395862738
bass_4,s05,134,414,133,6,pm,2.877867,6.764388,5.292529
bass_4,s05,134,414,133,8,quad,4.5547291376458805,5.086469372715875,5.7822653523847976
bass_4,s05,134,414,133,7,so,5.316349,4.776281,5.938983
bass_4,s05,134,414,133,4,uro,4.052344,4.874723,4.939167
bass_4,s05,135,415,134,3,basi,3.373052,5.182984,5.030118
bass_4,s05,135,415,134,2,eye,4.597072,6.399274,6.175531
bass_4,s05,135,415,134,1,lj,2.485143,5.793356,5.332577
bass_4,s05,135,415,134,6,p2,7.7469147866222094,4.207064595581849,4.6777895804912335
bass_4,s05,135,415,134,6,pm,2.878063,6.758807,5.292519
bass_4,s05,135,415,134,8,quad,4.534213373176634,5.0493407490305176,5.787054769083151
bass_4,s05,135,415,134,7,so,5.319413,4.75985,5.943939
bass_4,s05,135,415,134,4,uro,4.050256,4.877523,4.9392
bass_4,s05,136,416,135,3,basi,3.373052,5.182984,5.030118
bass_4,s05,136,416,135,2,eye,4.593357,6.391642,6.175299
bass_4,s05,136,416,135,1,lj,2.475643,5.792453,5.349717
bass_4,s05,136,416,135,6,p2,7.745943494519104,4.204458294754894,4.6767191382160656
bass_4,s05,136,416,135,6,pm,2.878455,6.747643,5.292498
bass_4,s05,136,416,135,8,quad,4.489862283800351,5.04145443371079,5.820849741895943
bass_4,s05,136,416,135,7,so,5.322392,4.754492,5.954309
bass_4,s05,136,416,135,4,uro,4.045596,4.874782,4.939048
bass_4,s05,137,417,136,3,basi,3.370295,5.178335,5.030249
bass_4,s05,137,417,136,2,eye,4.588764,6.391596,6.175162
bass_4,s05,137,417,136,1,lj,2.475486,5.795739,5.367572
bass_4,s05,137,417,136,6,p2,7.744651991046117,4.201517346825558,4.67568112222743
bass_4,s05,137,417,136,6,pm,2.878821,6.736257,5.302093
bass_4,s05,137,417,136,8,quad,4.5488215408365535,5.046873711488038,5.751928231527743
bass_4,s05,137,417,136,7,so,5.324693,4.74326,5.943698
bass_4,s05,137,417,136,4,uro,4.047746,4.866781,4.942926
bass_4,s05,138,418,137,3,basi,3.368166,5.178269,5.033628
